repository,total_loc,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std,repository_full_name,popularidade_estrelas,atividade_releases,maturidade_anos
JiaoZiVideoPlayer,4511,7.27536231884058,6.0,6.4463488479708975,2.1159420289855078,2.0,0.9782371883086128,56.63768115942029,4.0,213.1836388031864,lipangit/JiaoZiVideoPlayer,10495,78,9.6
jib,35271,7.0625,5.0,7.49691733708147,1.2215909090909092,1.0,0.646064591873863,17.071022727272727,0.0,73.04655123297881,GoogleContainerTools/jib,14013,168,7.63
jimureport,300,6.75,6.5,3.0488447886789096,1.0833333333333333,1.0,0.2886751345948128,2.333333333333333,0.0,5.989890473021012,jeecgboot/jimureport,7511,29,5.77
jitsi,196435,5.438607398197078,3.0,8.258421846417784,1.9011501398818773,1.0,2.5311839785924977,39.3705315511346,0.0,211.3277443318206,jitsi/jitsi,4256,7,12.38
jjwt,16052,5.623423423423423,4.0,6.830899150541276,1.9945945945945944,1.0,2.381859762330174,25.834234234234238,1.0,142.1453770341593,jwtk/jjwt,10843,9,11.0
JKeyboardPanelSwitch,1736,5.2,3.0,5.066899385990914,1.3,1.0,0.4629100498862757,7.38,0.0,13.705190436398874,Jacksgong/JKeyboardPanelSwitch,4191,14,10.2
jmeter,127364,5.494473531122746,4.0,5.965544134531182,1.9988365328679465,2.0,1.501647847885909,62.117510180337405,3.0,382.715791855814,apache/jmeter,8990,10,15.29
jmonkeyengine,202967,6.692235441452723,4.0,8.031695500625386,1.6202254226675017,1.0,1.0875161316406603,53.88603631809643,0.0,384.0496759830437,jMonkeyEngine/jmonkeyengine,4020,76,11.48
jna,106804,4.874418604651162,3.0,6.615679675272434,2.53276955602537,2.0,4.97764504928146,44.93784355179704,0.0,515.5114728328083,java-native-access/jna,8800,0,14.37
joda-time,91613,8.578096947935368,6.0,8.189510397120271,2.2836624775583485,2.0,1.872357288001214,295.29443447037704,10.0,784.5647555163727,JodaOrg/joda-time,4978,50,14.32
jodd,26882,3.9945054945054954,3.0,4.48411195251867,1.440934065934066,1.0,1.332825527068511,12.949175824175825,0.0,59.22866326599949,oblac/jodd,4072,37,13.01
jOOQ,222453,9.793113862881304,7.0,17.91147485325408,1.832074901842344,1.0,3.101438787319156,1670.9954696466325,3.0,41933.81522457864,jOOQ/jOOQ,6519,105,14.4
joyagent-jdgenie,5079,4.792592592592593,4.0,5.224934901110276,1.1037037037037036,1.0,0.4280130084868233,4.296296296296297,0.0,16.525906425825344,jd-opensource/joyagent-jdgenie,5958,0,0.16
jpexs-decompiler,345818,5.872041420118343,3.0,12.120160717041472,1.9233234714003944,1.0,2.353429881482425,57.625739644970416,1.0,598.9823049931364,jindrapetrik/jpexs-decompiler,5079,172,11.34
JS-Sorting-Algorithm,389,3.583333333333333,3.0,3.67938565359474,1.0,1.0,0.0,2.833333333333333,0.5,4.468746688915917,hustcc/JS-Sorting-Algorithm,5185,0,8.64
JsBridge,1160,3.5,1.5,5.003224766539689,1.15625,1.0,0.3689020326284735,17.09375,0.0,51.74026907108608,uknownothingsnow/JsBridge,9890,0,10.54
jshERP,71055,5.825,3.0,9.909896997235728,1.3277777777777775,1.0,0.5416425607092279,1674.7,13.0,8186.78220168506,jishenghua/jshERP,3805,6,8.97
JSON-java,12228,3.1868131868131866,2.0,4.825653871439112,1.21978021978022,1.0,0.6289709020331511,361.0769230769231,3.0,1542.9930094949966,stleary/JSON-java,4659,24,14.72
JsonPath,16468,4.557065217391305,3.0,4.803155647084739,1.486413043478261,1.0,1.0923714487589544,29.29076086956522,0.0,118.93177913742312,json-path/JsonPath,9289,10,14.63
jsonschema2pojo,14294,6.701107011070111,5.0,5.940067859662473,1.1402214022140222,1.0,0.4332118920252543,77.68634686346863,0.0,580.8158449128176,joelittlejohn/jsonschema2pojo,6332,63,12.22
jsoup,38014,6.306372549019608,4.0,7.290514761146008,1.806372549019608,1.0,3.174570114011937,240.08333333333331,1.0,1871.837741008827,jhy/jsoup,11243,20,15.73
JSqlParser,46459,6.358282208588957,4.0,13.705366763667753,1.5447852760736196,1.0,0.8950555810389839,513.7472392638036,1.0,8223.244242670191,JSQLParser/JSqlParser,5805,37,14.22
jstorm,296316,5.544994944388271,4.0,6.567802375256853,1.551314459049545,1.0,2.0098734268889973,42.374115267947424,1.0,526.0125320714164,alibaba/jstorm,3892,22,12.02
junit-framework,98490,4.707701283547258,3.0,5.592397521088984,1.3033838973162193,1.0,0.9902472694934172,36.35443407234539,0.0,749.4812917615067,junit-team/junit-framework,6785,96,10.66
junit4,32946,3.8681169272603673,3.0,4.187965807893783,1.4643099932019037,1.0,1.0503890677433585,12.961250849762068,0.0,130.53931769190586,junit-team/junit4,8536,13,16.66
JustAuth,6054,5.51010101010101,2.0,6.031844343369494,1.3434343434343434,1.0,0.5816415796170477,12.984848484848484,6.0,19.53195410590555,justauth/JustAuth,17182,46,6.61
JustTrustMe,598,2.555555555555556,1.0,4.449142815742352,1.1851851851851851,1.0,0.4833407013879895,2.703703703703704,0.0,9.067332806097072,Fuzion24/JustTrustMe,5142,1,11.13
jvm-sandbox,14407,3.4827586206896552,2.0,4.403240503843657,1.326436781609195,1.0,0.8281426347730133,12.360919540229885,0.0,57.59548944737297,alibaba/jvm-sandbox,6920,13,8.11
jvm,5,0.0,0.0,,1.0,1.0,,0.0,0.0,,doocs/jvm,10969,0,7.22
kafdrop,4215,5.52,3.0,7.568515326166965,1.32,1.0,0.851380340886777,28.21,0.0,130.2890566503123,obsidiandynamics/kafdrop,5963,50,6.29
kafka-ui,18139,7.243664717348928,5.0,7.312038167885612,1.510721247563353,1.0,1.0736465254442171,17.13450292397661,1.0,86.13159580261116,provectus/kafka-ui,11270,25,5.79
kafka,674857,7.787889518413598,4.0,13.439414181988058,1.4356704438149197,1.0,1.0980144555177438,63.10092067988669,0.0,1084.76126643621,apache/kafka,30877,0,14.07
karate,40088,6.63013698630137,5.0,6.906892372503969,1.2054794520547945,1.0,0.5992311622862506,115.27568493150685,1.0,629.0959652334002,karatelabs/karate,8659,54,8.59
kestra,66330,8.216371220020855,6.0,8.774554367742748,1.456725755995829,1.0,0.7944474225671618,14.96089676746611,0.0,90.32527456634976,kestra-io/kestra,21105,307,6.05
keycloak,513233,6.87010142923006,4.0,8.277246366596927,1.5376901798063625,1.0,1.0340973767381636,73.28780544029507,3.0,993.6642468305748,keycloak/keycloak,29536,87,12.19
killbill,150948,8.661481784690954,6.0,10.079516888357194,1.794924273434302,1.0,1.101383438917221,28.247237003683995,1.0,123.9891257497902,killbill/killbill,5026,150,12.89
kkFileView,9418,6.939024390243903,5.0,5.953207582296815,1.048780487804878,1.0,0.2167344067548206,167.28048780487805,1.0,1205.5422351992245,kekingcn/kkFileView,13307,16,7.75
KnowStreaming,31517,7.19593147751606,4.0,8.052290557041578,1.8190578158458244,1.0,1.0938886899987226,10.322269807280517,0.0,44.61157834690863,didi/KnowStreaming,7144,23,5.48
kubernetes-client,369320,21.936865115082934,30.0,13.964461068681542,1.116111611161116,1.0,0.4787338645382735,84.85765719429085,37.0,528.1594381990723,fabric8io/kubernetes-client,3564,124,10.18
kylin,317802,7.797061909758657,5.0,9.65786201343753,1.499055613850997,1.0,0.8362140490468496,137.6096537250787,1.0,5212.1084336061485,apache/kylin,3749,2,10.69
lamp-cloud,18730,7.732926829268293,7.0,6.001476311620119,1.278048780487805,1.0,0.4564085498830246,7.151219512195122,0.0,34.163530612449875,dromara/lamp-cloud,5687,0,7.65
langchain4j,129485,6.071541128269776,4.0,6.844304343263565,1.184052946738103,1.0,0.5582447155067565,17.378821304758905,1.0,78.86420771656533,langchain4j/langchain4j,8960,51,2.23
languagetool,212987,5.382578664620107,4.0,6.291497753423544,1.5909439754412893,1.0,0.9897645618221188,55.183039140445125,1.0,396.1577874880901,languagetool-org/languagetool,13557,0,12.09
lanproxy,2668,4.238095238095238,3.0,3.88842071646096,1.1904761904761905,1.0,0.5034443575988877,8.206349206349206,0.0,27.169811716587176,ffay/lanproxy,5805,1,8.81
Launcher3,60130,7.240404040404041,3.0,10.898687031356848,1.4747474747474747,1.0,0.8643417379183255,63.68080808080808,0.0,728.6932325985591,amirzaidi/Launcher3,3886,22,8.28
lawnchair,248520,10.318769230769233,5.0,14.2375069304287,1.5846153846153843,1.0,1.1630971338725944,97.1003076923077,1.0,1006.0026497336204,LawnchairLauncher/lawnchair,11047,30,8.53
LayoutManagerGroup,2285,4.9523809523809526,3.0,4.32706624679441,1.5714285714285714,2.0,0.5301942953139068,9.142857142857142,0.0,38.80175301280032,DingMouRen/LayoutManagerGroup,4993,0,7.37
Leaf,1305,3.475,1.5,4.2486045974697415,1.425,1.0,1.0349656255904571,11.25,0.0,35.05874191432694,Meituan-Dianping/Leaf,6667,0,6.75
learning-note,13368,2.1945288753799392,2.0,2.4116347563001908,1.1732522796352585,1.0,0.5465391878894915,2.893617021276596,0.0,21.74959728424,rbmonster/learning-note,3701,0,5.24
learning-spark,2295,2.827067669172932,2.0,3.4542711334763534,1.0150375939849623,1.0,0.1221624853152949,1.7969924812030076,0.0,12.091669683496637,databricks/learning-spark,3893,0,11.24
leet-code,2109,2.0246913580246915,2.0,1.897203920523406,1.0,1.0,0.0,1.0864197530864197,0.0,2.954646894572165,awangdev/leet-code,4357,0,10.38
LeetCode-Book,3121,1.3333333333333333,1.0,0.9322023905873988,1.0,1.0,0.0,0.0852713178294573,0.0,0.4916581608311564,krahets/LeetCode-Book,7660,0,3.73
leetcode-editor,13421,6.32890365448505,4.0,6.031704717077912,1.7375415282392026,1.0,1.1751110312517947,20.13621262458472,0.0,113.55209399628572,shuzijun/leetcode-editor,3894,55,6.48
LeetCodeAnimation,78,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,MisterBooo/LeetCodeAnimation,76446,0,6.77
leetcode,4414,2.567073170731707,2.0,1.8704387384696133,1.0060975609756098,1.0,0.078086880944303,0.3353658536585366,0.0,0.7202371714382373,doocs/leetcode,34928,21,6.99
lettuce,109317,6.308415841584158,4.0,8.397411595902163,1.3925742574257425,1.0,0.9483147936868864,166.4490099009901,0.0,3413.258446450036,redis/lettuce,5633,135,11.34
libgdx,292309,5.123351245725452,3.0,8.840756789219718,1.7979970688812896,1.0,1.6200206898116285,3442.9811919882754,0.0,144416.05318244203,libgdx/libgdx,24334,14,13.08
library,1770,6.788617886178862,5.0,5.61066319758428,1.0406504065040652,1.0,0.2974860234694556,5.430894308943089,0.0,23.409778432160262,ddd-by-examples/library,5427,0,6.67
libstreaming,6798,3.5730337078651684,2.0,4.559923345770783,1.4157303370786516,1.0,0.8635153939255953,23.292134831460675,0.0,66.5639136208732,fyhertz/libstreaming,3533,0,12.61
libsvm,3152,3.264705882352941,1.5,4.040018178247521,1.3529411764705883,1.0,0.8835998319950069,19.61764705882353,0.0,100.043631301512,cjlin1/libsvm,4659,0,12.0
light-4j,68776,4.57246963562753,3.0,5.231610067269666,1.1708502024291498,1.0,0.5671666102356224,23.31417004048583,0.0,121.85119289820928,networknt/light-4j,3671,192,9.0
lilishop,42828,7.614690721649485,5.0,8.176785598771056,1.3170103092783505,1.0,0.5756900537039219,13.322164948453608,0.0,92.7940424367372,lilishop/lilishop,3963,3,4.33
Linkage-RecyclerView,2552,6.4,5.0,6.301008070356893,1.5466666666666666,1.0,0.7221090232377944,10.386666666666668,1.0,24.49870009421533,KunMinX/Linkage-RecyclerView,3667,0,6.39
linuxdeploy,2693,7.162162162162162,5.0,7.451746676352366,1.648648648648649,2.0,0.483977514182461,35.891891891891895,3.0,119.32583397845856,meefik/linuxdeploy,5605,37,13.06
liquibase,98891,6.8318025258323765,4.0,7.595749822040525,1.7956371986222732,2.0,0.9142583748884784,65.45350172215844,3.0,560.2020506780924,liquibase/liquibase,5213,103,14.18
ListViewAnimations,5697,6.474452554744525,5.0,5.501444051031461,2.058394160583941,2.0,1.2353043406720865,10.45985401459854,0.0,45.05846114290597,nhaarman/ListViewAnimations,5551,14,12.48
liteflow,42566,4.961832061068702,3.0,4.898051142255331,1.803053435114504,2.0,0.6658614924922208,15.00559796437659,0.0,122.91354597987744,dromara/liteflow,3494,0,5.46
litemall,90884,4.6175040518638575,3.0,5.849815592087357,1.1264181523500811,1.0,0.3325896620556942,1532.8849270664505,1.0,9402.600398020411,linlinjava/litemall,19909,8,7.47
LitePal,11830,5.009950248756219,3.0,5.162354162348069,1.6517412935323383,1.0,0.9581802819596732,49.44776119402985,0.0,248.8698625938116,guolindev/LitePal,8103,0,12.56
LiveEventBus,7782,3.227272727272727,2.0,3.5468437632743117,1.1103896103896105,1.0,0.3709603403244864,4.035714285714286,0.0,16.924877815354566,JeremyLiao/LiveEventBus,3965,0,7.17
LoadingDrawable,4428,6.507692307692308,4.0,6.555348667603131,1.446153846153846,1.0,0.5312358595403162,15.830769230769231,1.0,27.99194595703447,dinuscxj/LoadingDrawable,4116,0,9.4
LoadSir,1481,5.1891891891891895,3.0,4.353161898168084,1.554054054054054,1.5,0.6000431923241628,4.013513513513513,0.0,11.990285158037226,KingJA/LoadSir,3493,6,8.02
logger,827,5.833333333333333,6.0,3.053445498410723,1.1666666666666667,1.0,0.3834824944236852,14.944444444444445,0.0,35.58663368080811,orhanobut/logger,13890,16,10.48
logging-log4j2,167654,5.496654058772185,4.0,5.215473851681876,1.5132382892057026,1.0,1.4357249285237406,46.09223159732325,1.0,1260.0823385520894,apache/logging-log4j2,3522,15,12.25
logisim-evolution,161654,5.961154855643045,4.0,6.399314131583447,2.4288713910761155,2.0,2.5549231674434543,28.23307086614173,1.0,123.98329066340592,logisim-evolution/logisim-evolution,6157,31,10.98
logstash,40405,5.402325581395349,4.0,5.90522699627841,1.6441860465116278,1.0,2.196176413327186,21.12209302325581,1.0,101.44242694244214,elastic/logstash,14629,206,14.81
lottie-android,17890,6.897610921501706,5.0,8.312996988468795,1.286689419795222,1.0,0.6461638346076011,33.41296928327645,0.0,283.1551019300727,airbnb/lottie-android,35469,59,8.93
LQRWeChat,17612,5.005181347150259,2.0,7.781761833913646,1.4170984455958548,1.0,0.7760157152295898,18.935233160621763,1.0,74.02781823262899,GitLqr/LQRWeChat,3421,0,8.59
LSPatch,7008,4.342465753424658,2.0,5.896156967175967,1.3493150684931507,1.0,0.8597711464018596,23.876712328767123,0.0,186.881223219122,LSPosed/LSPatch,8378,9,4.53
LSPosed,22952,5.522248243559719,3.0,7.247233346434148,1.6463700234192038,1.0,1.2869896760042594,48.114754098360656,0.0,319.84925064569575,LSPosed/LSPosed,21521,39,4.75
LSPosed_mod,24128,5.574944071588367,3.0,7.230856800915112,1.6241610738255037,1.0,1.2642542072124774,50.20134228187919,0.0,327.8699631463978,mywalkb/LSPosed_mod,4310,10,3.46
Luban,1088,2.9655172413793105,1.0,4.814284983409045,1.1724137931034482,1.0,0.3844258722192448,10.862068965517242,1.0,24.928073872545266,Curzibn/Luban,13676,6,9.13
lucida,23221,6.548507462686567,5.0,7.543722593850983,1.611940298507463,1.0,0.8690297466383027,23.51865671641791,1.0,74.21627739518176,claritylab/lucida,4800,0,11.33
Luyten,6750,2.3488372093023258,1.0,4.124339270550454,1.5426356589147288,1.0,1.591028322824898,15.449612403100776,0.0,65.41752455863677,deathmarine/Luyten,5084,17,12.17
lwjgl3,1086686,6.76233635448137,6.0,7.899504209991899,2.376334340382679,2.0,1.248007317719359,970.6362537764352,91.0,19646.570881611857,LWJGL/lwjgl3,5124,21,12.72
maestro,52877,8.368007850834152,6.0,8.139681660864468,1.6162904808635918,1.0,0.8903375543717232,28.88910696761531,0.0,385.2928930403392,Netflix/maestro,3515,0,1.4
MagicaSakura,5367,8.297619047619047,7.5,7.292147554013998,1.6785714285714286,2.0,1.1939679143003206,25.44047619047619,3.0,73.5326091404312,bilibili/MagicaSakura,3556,3,9.22
MagicCamera,14543,3.542613636363636,3.0,4.989265055999311,1.4659090909090908,1.0,0.6826939036427424,7.630681818181818,0.0,33.21963466339038,wuhaoyu1990/MagicCamera,5493,0,9.68
MagicIndicator,4533,5.0,4.0,4.535264871094123,1.3398058252427183,1.0,0.5697160981706183,26.941747572815533,3.0,79.46164758002276,hackware1993/MagicIndicator,9804,12,9.21
mall-learning,14384,4.971887550200803,3.0,4.52448678824256,1.104417670682731,1.0,0.3064175187803729,229.51004016064255,0.0,1250.418375508805,macrozheng/mall-learning,13249,0,6.42
mall-swarm,101603,3.787958115183246,3.0,4.729878983245383,1.2316753926701571,1.0,0.4344192964871566,1106.2290575916231,13.0,8134.410503033857,macrozheng/mall-swarm,12602,3,5.8
MallChat,9260,6.236486486486487,5.0,6.556951219719831,1.2027027027027026,1.0,0.4649249478419735,4.4391891891891895,0.0,14.9465079388744,zongzibinbin/MallChat,4486,0,2.49
mall,100903,3.934210526315789,3.0,4.966914318526482,1.2394736842105265,1.0,0.4392108588021277,1110.803947368421,13.0,8155.555246123951,macrozheng/mall,81564,3,7.44
malmo,19130,7.050359712230216,5.0,7.3546799766999165,2.143884892086331,2.0,2.716605311766015,12.848920863309353,1.0,30.40340415793644,microsoft/malmo,4200,21,9.32
mapdb,20198,3.2395437262357416,2.0,4.115650980966015,2.022813688212928,1.0,3.553228355678562,81.84790874524715,0.0,452.758870813783,jankotek/mapdb,5014,0,13.07
Mapper,19104,5.056768558951965,4.0,4.6361069878951895,1.24235807860262,1.0,0.5294360429531781,36.1768558951965,0.0,175.54687713398212,abel533/Mapper,7372,8,10.81
mapstruct,96528,3.824989116238572,2.0,4.894250554808262,1.1689159773617763,1.0,0.5818432091595859,10.468437091858949,0.0,71.06122866770947,mapstruct/mapstruct,7497,35,13.29
markor,28782,6.90519877675841,4.0,9.838272137763097,1.5045871559633028,1.0,0.9872548531093168,132.81957186544344,1.0,1011.187982551951,gsantner/markor,4655,76,8.04
MarqueeView,804,5.409090909090909,4.0,4.8859281996663,1.3636363636363635,1.0,0.4923659639173309,5.454545454545454,0.0,12.08591180131909,sunfusheng/MarqueeView,3792,0,9.28
marshalsec,2214,7.305555555555555,6.0,5.660933305047326,1.8194444444444444,1.0,1.0254011772642442,14.583333333333334,1.0,39.03510518263936,mbechler/marshalsec,3593,0,8.31
Material-Animations,1010,4.4,2.0,4.058660773300383,1.4666666666666666,1.0,0.7567874686642695,4.755555555555556,0.0,16.10781227111913,lgvalle/Material-Animations,13642,0,10.51
material-calendarview,3658,6.454545454545454,4.0,7.561105999054941,1.5340909090909092,1.0,0.7263333143912417,69.01136363636364,0.0,531.3171119327908,prolificinteractive/material-calendarview,5927,22,10.58
material-components-android,114509,7.12621359223301,4.0,8.307096987071223,1.5378640776699029,1.0,0.9826188857681104,91.92330097087378,1.0,942.3703989724124,material-components/material-components-android,16946,112,8.77
material-theme-jetbrains,14517,4.330532212885154,3.0,4.94321609785685,2.2549019607843137,2.0,1.4493353005412588,84.42296918767506,1.0,634.4224196460794,ChrisRM/material-theme-jetbrains,7796,17,9.97
material,27346,6.511475409836065,3.0,7.982342733394351,1.6459016393442625,1.0,1.194501350830321,54.49508196721312,1.0,190.82395995481977,rey5137/material,5989,10,10.76
MaterialDateTimePicker,7536,6.589041095890411,5.0,7.41401753519484,1.4657534246575343,1.0,0.6254374420449418,127.63013698630137,1.0,461.7454658036815,wdullaer/MaterialDateTimePicker,4661,54,10.69
MaterialDesignLibrary,2927,4.536585365853658,3.0,4.494702291604369,1.8170731707317076,1.0,1.2285497701720602,6.7560975609756095,0.0,18.90493499853957,navasmdc/MaterialDesignLibrary,8972,3,10.95
MaterialEditText,3385,5.653846153846154,2.0,10.5865662334576,1.3076923076923077,1.0,0.4706787243316417,742.8461538461538,0.0,2092.797547634413,rengwuxian/MaterialEditText,6102,19,10.87
MaterialSearchView,1361,4.048780487804878,2.0,6.280729334687952,1.3170731707317074,1.0,0.5214894241614063,22.65853658536585,1.0,132.52237730966377,MiguelCatalan/MaterialSearchView,3826,6,9.99
MaterialViewPager,1616,4.545454545454546,3.0,4.843862313708442,1.2954545454545454,1.0,0.5531955983003284,9.386363636363637,0.0,26.4823029184528,florent37/MaterialViewPager,8114,11,10.38
Matisse,3418,6.657894736842105,5.0,7.38386101634991,1.394736842105263,1.0,0.6341177044980645,8.078947368421053,0.0,16.138370969334535,zhihu/Matisse,12568,15,8.41
matrix,79032,5.680545585068198,3.0,7.131706502174467,1.3431442928930366,1.0,1.0135493809869782,12.894472361809044,0.0,65.66915448039812,Tencent/matrix,11901,16,6.75
maven,163932,5.54850136239782,3.0,13.70024128517973,1.5534059945504086,1.0,0.8361276277815042,46.18528610354223,1.0,583.3566024262432,apache/maven,4764,26,16.31
maxwell,17755,6.108974358974359,4.0,7.196885462439224,1.6217948717948718,1.0,0.808658519323168,32.13782051282051,0.0,157.68758108167205,zendesk/maxwell,4184,214,10.58
mcaselector,36373,6.8474576271186445,5.0,7.048169047374713,2.436911487758945,1.0,3.0796460636015404,22.1789077212806,1.0,161.63623264979844,Querz/mcaselector,3935,72,7.39
megabasterd,20673,2.7611940298507465,1.0,4.402577264190168,1.4875621890547264,1.0,1.330824754565072,85.72139303482587,0.0,378.927172409224,tonikelope/megabasterd,5182,208,8.95
metersphere,322032,6.677915766738661,3.0,11.375110027686375,1.2980561555075594,1.0,0.5462527946548957,445.99163066954645,0.0,3758.162168519086,metersphere/metersphere,12454,179,5.6
metrics,28510,5.482558139534884,4.0,4.648298854230991,1.3517441860465116,1.0,0.7752333610973463,9.53343023255814,0.0,39.272667382731456,dropwizard/metrics,7851,138,15.54
miaosha,8581,4.146853146853147,3.0,4.53981689399364,1.1258741258741258,1.0,0.3905395793610153,14.3006993006993,0.0,85.543712840435,qiurunze123/miaosha,26509,0,6.99
micrometer,80829,5.706611570247934,4.0,6.566194661818948,1.2887396694214877,1.0,0.6539858017065756,19.852789256198346,0.0,135.988886620215,micrometer-metrics/micrometer,4705,273,8.42
micronaut-core,174400,5.757780507780508,4.0,7.257421919272459,1.3230958230958232,1.0,0.9327318444561998,36.26678951678952,0.0,412.43150304098623,micronaut-projects/micronaut-core,6296,311,7.52
microservices-platform,7665,6.356125356125356,5.0,5.731737290980141,1.2507122507122508,1.0,0.5853871049810225,6.435897435897436,0.0,31.272000607220864,zlt2000/microservices-platform,4701,30,6.52
midjourney-proxy,2787,5.9,5.0,5.724086699144751,1.2444444444444445,1.0,0.5469242108231445,5.811111111111111,0.0,14.409652230475444,novicezk/midjourney-proxy,5145,0,2.38
MifareClassicTool,6633,11.090909090909092,9.0,10.366302488000592,2.272727272727273,3.0,0.910793859523358,106.03030303030305,3.0,397.9070623940096,ikarus23/MifareClassicTool,5341,8,12.58
migration,101,1.4166666666666667,1.0,0.6685579234215214,1.0,1.0,0.0,0.0833333333333333,0.0,0.2886751345948128,phodal/migration,3465,0,5.68
MinecraftForge,63192,7.132098027495517,6.0,9.617064128397764,2.172145845786013,1.0,2.980842138442485,37.91213389121339,1.0,503.75353779830414,MinecraftForge/MinecraftForge,7300,0,13.62
mini-spring,2472,3.4093959731543624,2.0,3.554619040710026,1.221476510067114,1.0,0.6662281646327333,5.080536912751678,0.0,20.55793289986088,DerekYRC/mini-spring,6186,0,4.82
mit-deep-learning-book-pdf,2,0.0,0.0,,1.0,1.0,,0.0,0.0,,janishar/mit-deep-learning-book-pdf,13584,3,8.43
mlkit,9937,7.670157068062827,5.0,8.213666370041924,1.5340314136125657,1.0,0.6709333475858299,8.115183246073299,0.0,32.98400457387493,googlesamples/mlkit,3947,1,5.29
mockito,52190,3.472380952380953,2.0,4.534311418048471,1.4004761904761904,1.0,1.0835069848799856,18.329047619047618,0.0,277.3503224215786,mockito/mockito,15275,222,12.91
mockserver,65134,7.27321911632101,5.0,7.594424530009954,1.6871055004508566,1.0,1.1137577499179114,95.8223624887286,1.0,1163.3498500670776,mock-server/mockserver,4792,0,12.54
moco,17542,5.819757365684575,5.0,5.75803405608428,1.5389948006932408,1.0,0.8532745513856397,34.65684575389948,1.0,360.83147145271,dreamhead/moco,4428,1,12.9
mosby,17138,5.380664652567976,3.0,5.6840771451273655,1.6117824773413898,1.0,1.2282775762636469,9.637462235649547,0.0,27.976026881699287,sockeqwe/mosby,5476,15,10.47
motan,46901,5.941943127962086,4.0,5.750667114147231,1.4348341232227488,1.0,0.8189741845981824,32.71800947867298,1.0,155.31433281116975,weibocom/motan,5897,27,9.39
MPAndroidChart,21111,8.843137254901961,5.0,10.00663232327592,1.9803921568627447,1.0,1.2305967537333011,91.0326797385621,1.0,517.7972439225407,PhilJay/MPAndroidChart,38110,44,11.38
mpush,15032,4.731155778894473,3.0,5.322882892570001,1.3442211055276383,1.0,0.6951463766677064,24.565326633165828,1.0,171.614292805061,mpusher/mpush,3780,9,9.37
Music-Player,926,4.40625,3.5,3.679580752766412,1.75,2.0,0.8032193289024988,5.03125,0.5,9.766580195220712,andremion/Music-Player,3524,2,9.35
MusicBot,4097,6.741935483870968,5.0,6.907625316817029,2.505376344086021,3.0,1.8452268383823407,10.591397849462366,1.0,63.064190307271325,jagrosh/MusicBot,5664,38,9.07
MVPArms,5986,6.644295302013423,5.0,5.93782404578428,1.2818791946308723,1.0,0.5704495253597208,32.1006711409396,3.0,147.0248988366423,JessYanCoding/MVPArms,10292,25,9.1
MVVMHabit,9110,3.58307210031348,2.0,3.826237042263617,1.2727272727272727,1.0,0.6522161718478753,15.76489028213166,0.0,74.0550824820197,goldze/MVVMHabit,7684,3,8.14
My-Blog,2411,4.758620689655173,3.0,5.798700231941233,1.0517241379310345,1.0,0.3939192985791677,29.55172413793104,5.0,62.48541511615614,ZHENFENG13/My-Blog,3814,0,6.52
my-site,3496,6.188888888888889,3.0,7.975939160571223,1.1888888888888889,1.0,0.4947918514685244,35.022222222222226,0.0,169.59840057663374,WinterChenS/my-site,3425,0,7.36
mybatis-3,60434,3.538990825688073,2.0,4.942198812417893,1.239678899082569,1.0,0.7819735467128932,20.95183486238532,0.0,249.29116027220343,mybatis/mybatis-3,20230,46,12.57
mybatis-generator-gui,3047,7.17948717948718,5.0,7.813186542033972,1.4871794871794872,1.0,0.683327573129996,69.94871794871794,3.0,255.1145200759381,zouzg/mybatis-generator-gui,6706,16,9.34
Mybatis-PageHelper,7390,5.8121546961325965,6.0,4.901027817185395,1.441988950276243,1.0,0.8519288049867279,29.640883977900558,0.0,190.39403085674965,pagehelper/Mybatis-PageHelper,12338,15,11.26
mybatis-plus,39071,5.911708253358925,4.0,9.464320843521488,1.3320537428023032,1.0,0.7884306357733313,25.073896353166987,0.0,151.49871619464994,baomidou/mybatis-plus,17101,38,9.07
mybatis,39118,3.734359961501444,2.0,5.172429816025486,1.304138594802695,1.0,0.8211394193989802,21.467757459095285,0.0,204.21065352091733,tuguangquan/mybatis,4765,0,10.86
MyBookshelf,48375,6.336322869955157,4.0,7.73545838322416,1.469357249626308,1.0,0.8845156863657957,58.66218236173393,1.0,338.61040366309305,gedoor/MyBookshelf,7622,165,7.25
Mycat-Server,92943,4.895429899302866,3.0,6.21481619505349,1.2943454686289697,1.0,0.7207601079916163,78.48799380325329,0.0,882.9322274481729,MyCATApache/Mycat-Server,9555,7,10.77
MyPerf4J,10298,4.101307189542483,3.0,4.463278026817224,1.173202614379085,1.0,0.379042198601965,10.61111111111111,1.0,40.43990571822701,LinShunKang/MyPerf4J,3534,23,7.5
nacos,185391,5.710401596408082,3.0,6.737685155959409,1.2886006485407833,1.0,0.6998518965148751,23.14492392117735,0.0,312.8045640798455,alibaba/nacos,32032,84,7.24
nanohttpd,7106,4.340277777777778,3.0,4.361566399902845,1.7916666666666667,1.0,1.563906709431287,22.15972222222222,1.0,88.26918961272577,NanoHttpd/nanohttpd,7163,3,13.08
