repository,cbo_mean,cbo_median,cbo_std,dit_mean,dit_median,dit_std,lcom_mean,lcom_median,lcom_std
arthas,4.734243697478991,3.0,5.8888909347240315,1.35609243697479,1.0,0.719478622905232,36.66386554621849,1.0,172.79938720881552
async-http-client,5.804835924006908,4.0,6.443384856369246,1.5664939550949915,1.0,0.9577492924264297,41.500863557858374,1.0,247.6563528700608
atlas,5.638559708295351,4.0,6.719593073657721,1.4357338195077485,1.0,0.9173402910334825,29.88422971741112,1.0,157.48839315413363
atmosphere,5.496626180836707,3.0,6.644571200596779,1.3076923076923077,1.0,0.8086075400626397,55.02564102564103,1.0,591.1739403255422
aurora,7.287625418060201,6.0,6.591957733370747,1.117056856187291,1.0,0.3613129025305485,7.25752508361204,0.0,80.0901164119167
aurora-imui,4.807017543859649,2.5,7.0422402039834155,1.5292397660818713,1.0,1.4360335588788786,50.26900584795322,0.0,407.501482470225
austin,6.2298850574712645,5.0,5.075115647353504,1.1235632183908046,1.0,0.3784039803712345,1.4511494252873562,0.0,5.117120931627917
auto,4.114135206321334,3.0,8.609328044052207,1.7058823529411764,1.0,3.2524791934070736,25.593503072870938,1.0,270.46894248794496
automq,7.190934660320208,4.0,12.017459981369715,1.4000432713111208,1.0,1.033708613717278,45.342492427520554,0.0,594.4580891377581
aviatorscript,4.635496183206107,3.0,6.710822823288409,1.498091603053435,1.0,0.7760739694928477,60.982824427480914,1.0,379.8566974572084
awaitility,3.176470588235294,1.0,4.559083450367393,1.1941176470588235,1.0,0.5888214969819293,18.58235294117647,0.0,123.72993464864803
awesome-java-leetcode,1.6805555555555556,2.0,0.5522397134356254,1.0,1.0,0.0,1.1666666666666667,1.0,0.6920066758613097
awesome-leetcode-resources,1.1818181818181819,1.0,0.4045199174779453,1.0,1.0,0.0,4.7272727272727275,0.0,8.259429872465885
awesome-low-level-design,2.628787878787879,2.0,2.5493519754578258,1.1388888888888888,1.0,0.43361040122831257,3.051767676767677,0.0,11.120696160373383
awesome-system-design-resources,0.8181818181818182,1.0,0.6030226891555273,1.0,1.0,0.0,0.0,0.0,0.0
aws-doc-sdk-examples,7.039450089659295,5.0,6.407671290887113,1.0400478182904962,1.0,0.30965020797758297,6.187089061566049,1.0,24.171145669345872
aws-sdk-java,6.996019496822065,6.0,19.00976550166557,1.2052869548856708,1.0,0.5212102233806382,123.24976628507929,1.0,4029.6700709372376
azkaban,6.472330475448168,4.0,8.117783858138619,1.3522992985190958,1.0,0.7972068620285092,35.84021823850351,1.0,172.51804094028628
banner,6.082191780821918,5.0,6.157094879210338,1.8356164383561644,2.0,0.6874610823355949,47.68493150684932,1.0,350.89876178149575
barcodescanner,5.287671232876712,2.0,6.263827929856903,1.643835616438356,1.0,0.8558599154213042,11.821917808219178,0.0,32.825863137400866
baritone,6.6976744186046515,4.0,8.283863147590594,1.386892177589852,1.0,0.808061516344613,22.11416490486258,1.0,128.12581405359538
baseAdapter,4.88,3.0,4.855630016500728,1.32,1.0,0.5510657577710261,18.28,0.0,77.35342689927333
bazel,7.538808494643864,5.0,10.365759419293061,1.621969554595001,1.0,1.335898183328311,68.01043037023116,1.0,954.4282020760768
beam,7.417828500925355,5.0,8.06428551195104,1.534299814929056,1.0,1.3892013066503828,19.637199259716226,0.0,171.31447466570427
bilibili-android-client,4.92128801431127,3.0,6.313570846412487,1.8175313059033988,1.0,1.171180357023495,42.7906976744186,3.0,173.10272351474447
bisq,7.495827725437416,4.0,9.473437133801802,1.7499327052489906,1.0,1.1686867060519759,30.01749663526245,0.0,362.57808616671014
bistoury,4.837619397501837,3.0,5.8453798929813425,1.2792064658339457,1.0,0.7235032943251463,21.41587068332109,1.0,119.18939024903266
bitcoin-wallet,7.532299741602067,4.0,9.777624113174083,1.7131782945736433,1.0,1.121114811915606,5.41343669250646,0.0,21.75117471243752
bitcoinj,7.163723916532906,4.0,10.877518938824766,1.7303370786516854,1.0,2.737349337853926,89.23595505617978,0.0,697.1613946225802
blade,4.62214983713355,3.0,5.953570187498883,1.234527687296417,1.0,0.7735708021865965,42.156351791530945,0.0,185.4666301496455
blog_demos,4.019241341396372,3.0,4.318731844957847,1.199010445299615,1.0,0.682952167217527,15.14238592633315,0.0,120.6660561087272
blossom,5.724137931034483,3.0,6.506447803710245,1.3448275862068966,1.0,0.6724942602824382,6.977011494252873,0.0,26.820265831102795
blurkit-android,6.1,5.0,5.6460408940936455,1.5,1.0,0.7071067811865475,30.3,0.0,90.00253082861369
booklore,7.946735395189004,5.0,7.29290660452033,1.0378006872852235,1.0,0.2162438895288442,11.587628865979381,0.0,56.476474180389964
bottomsheet,4.897058823529412,3.0,5.907596187359632,1.3676470588235294,1.0,0.6670141032030863,27.66176470588235,0.0,176.51583247192656
brigadier,6.635294117647059,5.0,5.437626974595255,1.1529411764705881,1.0,0.393575864077453,44.55294117647059,0.0,231.11296484837976
btrace,4.912760416666667,4.0,5.026806232280359,1.3033854166666667,1.0,0.8683266272395592,92.54427083333333,0.0,1538.703191139687
buck,8.331813444502345,5.0,10.424163054894596,1.3633402813965607,1.0,0.9829586366970533,28.533871808233457,1.0,257.60318958141505
bundletool,9.699885452462771,7.0,8.879375778006434,1.268041237113402,1.0,1.1969371992080493,82.60366552119129,6.0,523.7858928476228
butterknife,3.9595588235294117,2.0,6.413936379357518,1.2352941176470589,1.0,0.7108572250152727,10.481617647058824,0.0,75.80646138055424
byte-buddy,6.147154471544716,4.0,8.08231180168925,1.6159349593495935,1.0,1.9834589350130336,14.865528455284553,0.0,288.63565418558085
bytecode-viewer,4.736714975845411,3.0,6.320017380590155,2.0531400966183573,1.0,1.8390642147941847,13.68840579710145,0.0,59.06115360580909
caffeine,4.9109281437125745,3.0,6.727906021752194,1.5875748502994012,1.0,1.4299508235212552,163.1691616766467,0.0,1724.581380409467
calcite,7.6589943342776206,5.0,10.227197903583427,1.7037889518413598,1.0,2.0977290847451577,383.92067988668555,1.0,7966.4800789730525
camel,4.8456524353577874,3.0,8.622895177997172,1.6298256163559832,1.0,2.61519614630001,79.7023932651834,1.0,2198.5564169658333
campus-imaotai,6.339449541284404,5.0,5.741305080501826,1.4128440366972477,1.0,1.1695917533791742,20.376146788990827,1.0,78.43025478850835
camunda,7.184940732758621,5.0,9.038530458631522,1.398370150862069,1.0,1.0722734546425214,28.695245150862068,1.0,189.32490978357515
camunda-bpm-platform,6.2803108323190715,4.0,7.597424345289658,1.6484411571950193,1.0,1.0984708704841415,86.61960490590769,1.0,2103.610427360245
canal,5.814108674928503,4.0,6.451577651277907,1.3803622497616779,1.0,0.8226490110414365,77.35653002859867,1.0,467.41293496509127
cardslib,5.901356350184956,4.0,6.108293138972881,2.177558569667078,1.0,2.038042987094328,18.620221948212084,0.0,104.3824581329478
cas,9.241682430176922,8.0,7.000564869912086,1.4970512963169023,1.0,1.0236830475786378,7.812729498164015,0.0,147.42848286149126
cassandra,6.824055037165902,5.0,8.030111000325949,1.7698877115293374,1.0,1.815629460905518,59.133480942590545,1.0,1395.916108604136
cat,5.527484143763213,4.0,6.049049067332617,1.43446088794926,1.0,0.7083669894204084,23.035940803382665,1.0,104.20582680213379
cglib,3.216867469879518,1.0,5.344204313550884,1.5321285140562249,1.0,1.1593257109955137,261.7971887550201,0.0,5178.170997398788
chatgpt-java,5.27536231884058,3.0,6.444067171051977,1.2753623188405796,1.0,0.7252597500412097,14.594202898550725,0.0,57.795104321615874
chuck,5.833333333333333,4.0,6.532906075294354,1.380952380952381,1.0,0.6608339503023748,55.73809523809524,0.5,281.54842407430095
chunjun,7.139874739039666,4.0,7.418715785144386,1.5652400835073068,1.0,0.813349773195373,20.836116910229645,1.0,119.8023144109898
cim,4.881188118811881,4.0,4.863893018742146,1.2821782178217822,1.0,0.7428459513141822,5.737623762376238,0.0,16.737227856352206
circular-progress-button,3.9743589743589745,2.0,4.373888908458441,1.2820512820512822,1.0,0.5103516820842346,25.333333333333332,0.0,131.91271702258544
clojure,3.6030534351145036,0.0,7.88325788354632,1.495092693565976,1.0,2.3426993157879417,130.39149400218102,0.0,1974.926223389497
closure-compiler,6.850335070737156,5.0,8.136403121380328,1.5093075204765452,1.0,1.2591959410165912,1272.1094564408043,1.0,29955.459280295072
concurrency-limits,4.609375,3.0,4.597559049386796,1.28125,1.0,0.7091916214292945,8.28125,1.0,21.318336161457662
conductor,7.787335722819594,6.0,8.452098756849008,1.2712066905615294,1.0,0.5462311948549758,91.49223416965353,0.0,620.146088668867
config,5.475,3.0,7.139625076371711,2.055,1.0,4.373512668934048,76.18,0.0,399.35302904703894
coursera-android,4.248355263157895,4.0,3.6704210522225225,1.5,1.0,0.6619824452546836,3.3585526315789473,0.0,35.34685358738035
crate,7.571315162741466,5.0,10.92082408612243,1.6421010849431066,1.0,0.9608509468778538,48.88105318867425,1.0,668.6253783163075
crawler4j,5.27710843373494,4.0,5.709028478736603,1.3132530120481927,1.0,0.5615247283691834,55.89156626506024,1.0,331.06686422313726
cryptomator,8.316027088036117,6.0,7.773047208996721,1.4288939051918736,1.0,0.9800154191389533,18.51241534988713,1.0,64.03393970189283
ctci,1.9581993569131833,2.0,1.4684384855808807,1.1189710610932475,1.0,0.4347712440395627,5.096463022508039,1.0,17.87457250644458
cw-omnibus,5.268004115226337,4.0,4.95296299576838,1.6851851851851851,2.0,0.8308678574032983,20.0761316872428,0.0,131.69551262496915
cyberduck,6.462388496871255,4.0,8.990475243643889,1.3530821461855944,1.0,0.7680041531591787,65.4815603781121,0.0,1015.04119384021
dagger,3.1748768472906406,3.0,2.946679966386261,1.229064039408867,1.0,0.7161230398712973,5.987684729064039,0.0,45.362815533703404
data-transfer-project,6.841423948220065,4.0,7.853799710485878,1.2664509169363538,1.0,0.7545303228614529,6.877022653721683,0.0,22.240827472839033
databus,5.527704485488127,3.0,8.026845897185769,1.3568601583113455,1.0,0.7976610421646341,46.73482849604222,0.0,228.1778291527647
dataease,4.947224749772521,3.0,7.348279542609061,1.2074613284804367,1.0,0.6819951024524222,27.770700636942674,0.0,184.24782405993338
datahub,11.41727493917275,9.0,12.789340647206226,1.2128953771289537,1.0,0.5545873729602506,17.22931873479319,1.0,92.82023001475524
datax-web,5.041009463722397,3.0,5.419861177215696,1.38801261829653,1.0,0.6826846853321895,13.239747634069401,0.0,64.0587591017624
db-tutorial,5.205741626794258,4.0,5.1646696921561395,1.1818181818181819,1.0,0.5507464737260496,32.60765550239235,0.0,181.50097779657142
dddsample-core,7.089171974522293,5.0,6.526450910676182,1.127388535031847,1.0,0.4899779514882634,7.031847133757962,0.0,23.419644499635393
debezium,6.824104234527687,4.0,7.6163471203934945,1.5839502517026947,1.0,0.9976943359795617,55.70358306188925,1.0,523.0096287520636
deeplearning4j,8.43676133356853,7.0,9.481499451677841,2.1898041982713,2.0,19.44044236492968,54799.52337272888,7.0,2368620.679990715
dex2jar,5.42907180385289,3.0,6.850518921061204,1.5709281961471104,1.0,0.9821900056078063,21.13309982486865,0.0,136.51385049204245
dexposed,2.9166666666666665,2.0,3.2370621601340046,1.6944444444444444,1.0,1.3484264786238696,82.83333333333333,0.0,424.4142518140233
dialogplus,5.241379310344827,3.0,6.29430112093354,1.0344827586206897,1.0,0.18569533817705186,57.86206896551724,0.0,255.1746914423712
dinky,7.13053263315829,5.0,8.087791903186066,1.355588897224306,1.0,0.7110511520119612,25.92948237059265,0.0,111.49982618707023
disconf,4.437647058823529,3.0,5.1295935803596615,1.3576470588235294,1.0,0.829351939341603,12.616470588235295,0.0,68.2153651960805
disruptor,4.480487804878049,3.0,4.822102713349284,1.2902439024390244,1.0,0.8101751683721473,25.882926829268293,0.0,224.6994862499625
djl,6.518007202881153,5.0,5.594933346296238,1.465186074429772,1.0,0.9749045667676708,132.73049219687874,3.0,1683.105443496793
dolby_beta,4.145945945945946,4.0,5.49854697182902,1.454054054054054,1.0,0.8204567241437628,7.951351351351351,1.0,49.91833342321118
dolphinscheduler,6.558407738095238,5.0,6.611468140530405,1.3776041666666667,1.0,0.6670878813704236,11.578869047619047,0.0,57.365013734894205
dropwizard,5.9563953488372094,4.0,5.8485978876638125,1.5130813953488371,1.0,1.0053545859803872,19.177325581395348,0.0,216.82553142613094
druid,5.08991265627676,4.0,12.953667373899071,1.9424558999828738,2.0,0.8354374104229436,230.30244904949478,0.0,5179.158647698085
dubbo,5.414828431372549,4.0,5.804307573319675,1.2883986928104576,1.0,0.696522963118595,46.16033496732026,1.0,437.7515186275022
dubbo-spring-boot-project,7.112359550561798,6.0,4.996449198833815,1.1685393258426966,1.0,0.3764654715598937,11.932584269662922,0.0,71.13492265866847
dynamic-datasource,5.112359550561798,4.0,4.681827356430045,1.1404494382022472,1.0,0.48414852768968464,2.359550561797753,0.0,8.133417417845301
dynamic-load-apk,5.806451612903226,3.0,6.248511192321826,1.4516129032258065,1.0,0.8032193289024988,9.419354838709678,0.0,30.00849518358928
dynamic-tp,4.842756183745583,4.0,4.3601179858098975,1.2897526501766785,1.0,0.671124489422565,17.742049469964666,0.0,138.79893358101083
easy-rules,5.092592592592593,4.0,3.5662419204917577,1.3148148148148149,1.0,0.6543900694608469,7.62962962962963,1.0,23.508922289019683
easyexcel,6.632142857142857,5.0,6.0929328586767175,1.375,1.0,0.8344655397500911,32.025,1.0,355.66846447072356
easypermissions,8.93939393939394,8.0,5.803767062969716,1.4848484848484849,1.0,0.6185270871803089,12.212121212121213,6.0,21.774063664939728
effective-java-3e-source-code,1.1287128712871286,1.0,1.0804768280039172,1.188118811881188,1.0,0.6573408104152574,1.3267326732673268,0.0,3.4787454446221537
eladmin,8.01418439716312,5.0,7.683217200927224,1.1631205673758864,1.0,0.44839156558518484,6.202127659574468,0.0,19.223676712497905
elasticsearch-sql,9.601449275362318,6.0,19.733880364885145,2.0833333333333335,1.0,1.5004039860024774,190.19927536231884,1.0,1272.4411985554732
emojicon,5.153846153846154,4.0,5.239216803354353,1.564102564102564,1.0,0.787897662165515,6.769230769230769,0.0,12.984730989373512
enso,7.116239316239316,5.0,7.361425515560442,1.6951566951566952,1.0,1.1726425517223638,45.924786324786325,1.0,430.4499317139446
epic,3.228187919463087,3.0,5.287824880274276,1.6241610738255035,1.0,0.8259025371718791,30.395973154362416,1.0,219.89898844426295
epoxy,7.19672131147541,5.0,6.334205295081202,1.8131147540983608,2.0,1.0726446928299131,138.77377049180328,1.0,320.17998525236317
error-prone,7.835084368035657,5.0,13.679667529839907,1.5342247691817892,1.0,1.0875044237867348,25.503024514485833,0.0,337.35632149121653
esProc,6.6815094339622645,5.0,7.583614540493113,2.170566037735849,2.0,1.5205778827057415,97.73735849056604,1.0,877.7665356196928
eureka,5.884097035040432,4.0,6.438542884356864,1.2708894878706198,1.0,0.7052446794879251,18.57277628032345,0.0,134.51623509258266
failsafe,6.38655462184874,6.0,5.354298314639512,2.063025210084034,1.0,1.7430447944559293,19.176470588235293,1.0,56.37863961831832
fastjson,1.8523786944839575,1.0,2.7788131199239103,1.5043464517148728,1.0,0.7131871167597922,126.12122648964754,0.0,3281.966338605949
fastjson2,2.644039211552651,2.0,4.364058353749262,1.1854116158954358,1.0,0.9660514611768829,284.10403710340466,0.0,20621.167897848423
feign,5.135525260625501,3.0,6.3165618524953855,1.6824378508420208,1.0,3.2479460590772304,13.266238973536488,0.0,79.82065374685473
fernflower,4.421203438395415,1.0,7.851396552075994,1.2277936962750717,1.0,0.625591028774405,37.56590257879656,0.0,507.3564867914436
fesod,6.452076677316294,5.0,5.945224947847741,1.3498402555910542,1.0,0.7923483920857632,29.5814696485623,1.0,336.71907423262587
flink,7.227452830188679,5.0,8.835133772362902,1.6286792452830188,1.0,1.838943820297271,38.00570754716981,1.0,1272.0746375877522
flink-cdc,8.285943345804382,5.0,8.988466177827206,1.4628540887226082,1.0,0.8971637898757887,30.128808123997864,1.0,199.25511280048704
flink-learning,4.280405405405405,3.0,4.46976166909552,1.1300675675675675,1.0,0.36557628357917643,3.300675675675676,0.0,18.48255590115005
flink-recommandSystem-demo,3.727272727272727,3.0,3.7788760638872634,1.077922077922078,1.0,0.26980664452011627,6.402597402597403,1.0,15.62071814194191
floatingsearchview,3.5703703703703704,2.0,7.118968503116814,1.1777777777777778,1.0,0.4710525950079052,26.28148148148148,0.0,242.9186846273304
flowable-engine,6.592945128779395,4.0,9.4801095954576,1.6698768197088465,1.0,1.0561987039144134,152.8787234042553,1.0,2943.146208768519
flutter-webrtc,6.633333333333334,3.0,11.484674693215686,1.2222222222222223,1.0,0.6833127794478923,36.65555555555556,0.0,211.176914016975
flyway,5.96969696969697,4.0,5.800515236726326,1.5041322314049588,1.0,0.939176163788599,53.19559228650138,1.0,622.7720767840551
folding-cell-android,4.142857142857143,2.0,4.5197977198732495,1.3333333333333333,1.0,0.48304589153964794,13.380952380952381,0.0,37.52129554063424
fory,5.30993745656706,3.0,7.614301377146203,2.200833912439194,1.0,4.3079445159181,38.390548992355804,0.0,258.416829284563
freeline,3.8,3.0,4.62439992073195,1.6074074074074074,1.0,1.506683103566104,13.866666666666667,1.0,63.53677980555596
freeplane,4.548060708263069,3.0,6.398254998675952,1.5646430578976953,1.0,1.2903735292562397,48.43310848791456,0.0,533.8101478889911
fresco,6.64739336492891,5.0,6.8508666699037795,1.4180094786729858,1.0,0.8930778602261952,28.76208530805687,0.0,128.78345269578304
from-java-to-kotlin,0.5,0.5,0.7071067811865476,1.0,1.0,0.0,0.0,0.0,0.0
frontend-maven-plugin,5.595959595959596,3.0,6.246499741355876,1.7272727272727273,1.0,0.9456471903063652,7.05050505050505,1.0,28.254085396258294
ftgo-application,5.345945945945946,3.0,5.557221166855,1.1891891891891893,1.0,0.6391829912941789,8.191891891891892,0.0,31.006572241321738
generator,7.809006211180124,5.0,7.745114123756214,1.9596273291925466,2.0,1.0544656652198476,88.08540372670808,3.0,450.6623711695626
geoserver,7.235658914728682,5.0,8.609737755694228,1.8201550387596899,1.0,1.4612011070216433,43.948429212566296,1.0,396.78681905857786
gephi,4.480117203850984,3.0,4.879893522432391,1.6726663876098786,1.0,1.6717708836440126,24.683968187526162,0.0,124.29916833148359
giffun,5.382845188284519,3.0,6.834206008172907,1.2782426778242677,1.0,0.6635046456344963,25.338912133891213,1.0,126.86623715737078
glide,5.980921052631579,4.0,6.487667274853701,1.2375,1.0,0.80373654217645,19.926315789473684,0.0,157.50175134582986
glide-transformations,5.555555555555555,5.0,3.3550574147710583,2.1481481481481484,2.0,0.769800358919501,2.7777777777777777,0.0,4.534765987799433
gnirehtet,3.765432098765432,2.0,3.596079827180814,1.1851851851851851,1.0,0.5270462766947299,14.296296296296296,1.0,35.25139871141443
go-lang-idea-plugin,8.120141342756185,6.0,8.870403046144398,2.073321554770318,2.0,1.3274342239375527,110.02915194346289,3.0,2012.3361862887627
gocd,7.460044395116538,5.0,9.236785140892309,1.2750647428782833,1.0,0.7536502263700816,37.49463559008509,0.0,363.18759798631623
google-authenticator,3.8852459016393444,2.0,5.050077097285207,1.6885245901639345,1.0,1.3107374973217354,29.65573770491803,1.0,90.15706392104498
google-java-format,5.7272727272727275,4.0,10.12504961527358,1.4242424242424243,1.0,0.8635682861097755,66.8,1.0,361.9708282276416
gpmall,4.97877358490566,3.0,5.964197548124934,1.3608490566037736,1.0,0.6446544960229521,8.169811320754716,0.0,43.34129151105345
gradle-retrolambda,4.6,3.0,3.6055512754639896,1.04,1.0,0.2,2.16,0.0,9.007774419910834
grafika,6.407766990291262,5.0,6.280122537214468,1.7475728155339805,2.0,0.8599868512668081,6.893203883495145,0.0,16.887118086919195
graphhopper,6.756438557763061,4.0,8.570266662401371,1.2597498160412068,1.0,0.6753106059689922,32.996320824135395,1.0,175.85681052145145
graylog2-server,8.09833499359613,6.0,8.858930551434948,1.3361320620463926,1.0,0.7152178607300054,18.80589156112139,1.0,102.25227730786297
greenDAO,5.019230769230769,4.0,4.69301848996462,2.1016483516483517,1.0,1.7162639697155655,47.4532967032967,1.0,241.2834267571424
greys-anatomy,4.066666666666666,3.0,4.319331525324547,1.1541666666666666,1.0,0.5461766436610894,6.770833333333333,0.0,21.88658440023266
grobid,5.287744227353463,3.0,7.3129565508442,1.2522202486678509,1.0,0.5908325820537557,133.95204262877442,0.0,2012.4044115161323
groupie,5.096774193548387,3.0,5.407451614145685,1.8279569892473118,1.0,1.0067560465477237,29.903225806451612,0.0,141.47791842730987
grpc-java,5.604113578449217,3.0,8.007300817467618,1.396614488532945,1.0,1.001435073457647,13.48125227520932,0.0,123.2017327487731
grpc-spring,6.605263157894737,6.0,5.2491562462445644,1.4784688995215312,1.0,1.1466834880699277,5.368421052631579,0.0,24.048973971038752
gson,3.024163568773234,2.0,4.4635340828803285,1.2815985130111525,1.0,1.0242073057588879,20.598513011152416,0.0,378.7345374019153
guava,4.039800995024875,2.0,5.64769065420466,1.80068407960199,1.0,2.2542648462187835,48.067630597014926,0.0,448.3042871529933
guice,3.8033505154639173,2.5,5.412858294567292,1.3041237113402062,1.0,1.2506388180091215,8.454381443298969,0.0,77.77808332898397
guide-rpc-framework,4.621052631578947,4.0,3.9225994078189688,1.2105263157894737,1.0,0.6506091555121878,1.1894736842105262,0.0,3.641646625577049
h2database,6.016726403823178,4.0,10.48180422261944,2.0579450418160095,2.0,1.5352754573017495,176.3500597371565,3.0,1600.4582455830434
hackpad,5.088852988691438,3.0,7.136681429165435,1.8061389337641358,1.0,1.3610013637236966,152.29886914378028,1.0,963.6454951413215
hadoop,6.959758806728023,4.0,10.227414410676106,1.6505871152015232,1.0,1.408174552827777,55.61002856236116,0.0,850.2097916735178
halo,7.529855436832181,5.0,7.341033630147905,1.2608422375864237,1.0,0.6136551340313553,6.814582023884349,0.0,28.27373274492555
haven,6.822784810126582,4.0,7.328832232286196,1.3924050632911393,1.0,0.5865527610645916,11.772151898734178,1.0,39.76467617057871
hawk,3.6153846153846154,2.0,4.243365862868043,1.0384615384615385,1.0,0.19611613513818402,12.961538461538462,1.0,25.52407611527715
hazelcast,7.926673814629497,5.0,15.285875618213316,1.75702883011675,1.0,4.750195843614474,44.82433881343817,1.0,426.0279371580263
hbase,8.171279826464207,5.0,10.891053896793785,1.4970932754880695,1.0,1.5949403856575763,69.47002169197397,1.0,871.9714477752151
helidon,5.604812398042414,4.0,5.680008043031382,1.4382137030995106,1.0,1.1049061176009363,27.486847471451878,1.0,303.33741286053487
hello-algo,1.8744186046511628,2.0,1.5125785718767957,1.0,1.0,0.0,4.706976744186046,1.0,10.457868194443543
hello-algorithm,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
hellocharts-android,6.30718954248366,3.0,6.49015554690701,1.522875816993464,1.0,0.82784570867515,40.294117647058826,1.0,150.07445004821955
hertzbeat,7.05712319339298,5.0,6.700101700173229,1.2663454920853408,1.0,1.4747470938251925,10.43289745354439,0.0,57.35306238987638
hibernate-orm,6.790921217827997,5.0,9.143980726987577,1.3990897677338354,1.0,0.9740312927912391,76.41086001255493,1.0,2164.2248195834795
hippo4j,4.264957264957265,3.0,4.359180854643194,1.2264957264957266,1.0,0.7265525820531483,2.9401709401709404,0.0,8.687014232730768
hive,6.898831156075042,4.0,12.699713634472227,1.4131715941459582,1.0,1.1719883408169052,94.12071505745998,1.0,2843.2105547074766
hmily,5.3717217787913345,4.0,4.840235038553463,1.2200684150513113,1.0,0.571913790218326,10.645381984036488,0.0,56.22750908858688
hsweb-framework,6.056354916067146,4.0,6.133014522205673,1.3489208633093526,1.0,1.1030156353965006,11.184652278177458,0.0,40.46268364513282
hudi,9.194157698220954,6.0,10.292795744749819,1.580716011421041,1.0,1.0168383390575946,59.99846255216341,1.0,974.0762706589808
hugo,5.714285714285714,7.0,4.231401884099631,1.1428571428571428,1.0,0.37796447300922725,27.714285714285715,6.0,43.52284567026949
hutool,3.5259789156626504,3.0,3.8437567671065938,1.2827560240963856,1.0,0.7548088709084663,102.20368975903614,0.0,959.9738325851125
iceberg,8.592079207920792,6.0,8.29161127459168,1.6776677667766777,1.0,1.6732926498032372,36.37491749174917,2.0,171.96162870678413
ignite,5.626797664815606,3.0,8.881186583446004,1.6541364089420476,1.0,1.3868413177125012,494.3208030756087,0.0,64508.437764755115
im-server,6.406712734452122,3.0,8.066572950357816,1.541954590325765,1.0,2.4905883969763685,111.72063178677196,1.0,448.0137719540214
immutables,4.6779970760233915,3.0,5.087940196030478,1.2832602339181287,1.0,1.1385666152546268,30.607456140350877,0.0,559.0285372418691
incubator-heron,5.6985074626865675,4.0,6.092317775962404,1.4662686567164178,1.0,0.9055926655669211,20.748059701492537,1.0,185.3496448579843
incubator-kie-drools,6.974903474903475,4.0,10.354290980516067,1.4749034749034748,1.0,1.131985448153036,93.20763620763621,1.0,951.1668274394048
incubator-kie-optaplanner,7.250699844479005,5.0,6.908773854196912,1.8410575427682738,1.0,1.2084771622829142,49.22083981337481,1.0,436.9812184927537
incubator-seata,6.56140350877193,4.0,22.068991242206742,1.8171600877192982,1.0,15.08379888148708,520.9747807017544,2.0,15720.774116916755
initializr,5.907859078590786,4.0,5.99974382281516,1.2669376693766938,1.0,0.6255670742288812,33.733062330623305,1.0,172.49297633147117
interview,2.0134932533733134,2.0,1.2222158781214523,1.0374812593703149,1.0,0.31014616460151534,3.4092953523238383,1.0,13.557754469656212
interviews,1.1945525291828794,1.0,1.2535455552727104,1.0038910505836576,1.0,0.06237828615518054,0.2918287937743191,0.0,0.9293664686623515
ion,4.577854671280277,3.0,6.131232166667968,1.4602076124567474,1.0,1.46462024318504,23.598615916955016,0.0,205.82998849716805
iotdb,8.22899353647276,6.0,14.437523084592828,1.6091874422899353,1.0,1.0178318176867087,106.50150046168052,1.0,2574.0168953385305
ip2region,3.473684210526316,3.0,2.501208811595588,1.2105263157894737,1.0,0.5769394898639182,4.7631578947368425,0.0,9.987652405294753
ipscan,4.986945169712794,3.0,4.8135211844678585,1.6657963446475197,1.0,1.6302297497438676,4.151436031331593,0.0,12.472505543365148
itstack-demo-design,2.167441860465116,2.0,2.2815514612215373,1.1069767441860465,1.0,0.32453802452591274,5.325581395348837,0.0,12.475997385320776
jOOQ,9.793113862881304,7.0,17.911474853254063,1.8320749018423437,1.0,3.1014387873191573,1670.9954696466325,3.0,41933.81522457864
jackson-databind,3.7729182582123757,2.0,5.577567976183045,1.7104660045836517,1.0,1.7851700703641469,24.210084033613445,0.0,422.1426758334226
jacoco,4.258510638297873,3.0,4.4420516797480305,1.4319148936170212,1.0,0.697357367777449,12.62340425531915,0.0,80.03371683724436
jadx,4.457856399583767,3.0,6.706487210031559,1.6670135275754423,1.0,1.2612206982573853,32.21782865071106,0.0,328.9178433537431
janusgraph,7.016350210970464,4.0,10.039985838784176,1.4425105485232068,1.0,0.8427037933141026,43.89978902953587,1.0,663.4850877904278
java-algorithms-implementation,3.710706150341686,3.0,3.6634252010119677,1.5831435079726652,1.0,2.1732680933069064,7.050113895216401,0.0,24.60838932822432
java-design-patterns,3.3632523759239703,3.0,2.598313318295923,1.197465681098205,1.0,0.5262009057092047,1.8405491024287224,0.0,6.473067688345654
java-developer-roadmap,0.0,0.0,,1.0,1.0,,0.0,0.0,
java-faker,4.115555555555556,4.0,6.382522017320996,1.448888888888889,1.0,0.49848978273587863,40.74666666666667,0.0,391.2061623090458
java-jwt,5.662790697674419,3.5,5.48282980846737,1.627906976744186,1.0,1.3199510831213042,142.74418604651163,1.0,531.4459340781086
java-learning,1.0849933598937582,1.0,1.1242967216473214,1.2868525896414342,1.0,0.5131772129698504,0.5962815405046481,0.0,2.922598484115281
java-tron,8.860774818401937,7.0,11.1636680928194,1.7590799031476998,1.0,2.019306242065471,80.76029055690073,1.0,1226.4088695738906
java8-tutorial,1.0340909090909092,1.0,1.0444034059687686,1.0,1.0,0.0,3.909090909090909,0.0,9.327547094292166
